id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_attribute_type,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
99400595683,Restaurant Meet,,,2018-06-22T15:42:07+02:00,2021-03-03T22:14:20.406885+01:00,,,089004,C Consell de Cent,,,07,la Dreta de Eixample,02,Eixample,08007,True,,231902,20001,Telèfons,Tel.,char,931717902,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430318.2771747935,4582562.658162835,41.39157897301084,2.166508514034587
99400595725,Restaurant Nolita,,,2018-06-25T10:08:42+02:00,2021-03-03T22:15:59.189403+01:00,,,186703,C Llull,230,,68,el Poblenou,10,Sant Martí,08005,True,,232041,20001,Telèfons,Tel.,char,937686129,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433517.1328455784,4583773.337996865,41.40275404111057,2.2046347773009343
99400595730,Bar Restaurant El Plaer,,,2018-06-25T10:16:15+02:00,2021-03-03T22:15:59.192983+01:00,,,349706,C Comte d'Urgell,198,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,232042,20001,Telèfons,Tel.,char,934515025,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429017.7348938014,4582188.095546963,41.38809169639279,2.1509977148307993
99400595840,Lamun Cuina Thai,,,2018-06-25T21:29:25+02:00,2018-07-26T15:24:44+02:00,,,361406,C Viladomat,73,,10,Sant Antoni,02,Eixample,08015,True,,232036,20001,Telèfons,Tel.,char,930008088,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429677.750707129,4581093.669365747,41.3782925378521,2.1590182057030463
99400317123,Tarannà Bar & Cafè,,,2013-05-03T09:33:27+02:00,2021-03-03T22:14:45.939787+01:00,,,361406,C Viladomat,23,,10,Sant Antoni,02,Eixample,08015,True,,225701,20001,Telèfons,Tel.,char,931061193,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429901.8025764113,4580864.155652637,41.37624493057288,2.161723903985392
99400596537,Restaurant Bar Celta Pulperia *Mercè,,,2018-07-04T10:59:14+02:00,2021-03-03T22:15:27.100331+01:00,,,325901,C Simó Oller,3,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,232024,20001,Telèfons,Tel.,char,933151510,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431439.48554333777,4581259.03711352,41.379933995050145,2.1800659391227573
99400596566,Restaurant Mexicà La Hacienda *Princesa,,,2018-07-04T13:51:24+02:00,2021-03-03T22:15:00.748768+01:00,,,266904,C Princesa,23,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,True,,231999,20001,Telèfons,Tel.,char,933156709,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431467.3211506527,4581858.1442720955,41.38533235387371,2.1803310407534515
99400382135,Restaurant Petit Capet,,,2015-04-07T11:26:10+02:00,2021-03-03T22:14:13.577108+01:00,,,039108,C Benet Mercadé,21,,31,la Vila de Gràcia,06,Gràcia,08012,True,,226737,20001,Telèfons,Tel.,char,931155366,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429147.96133993566,4583556.16822788,41.400424905899264,2.1523950994597096
99400594423,Restaurante Charrito,,,2018-06-12T09:24:32+02:00,2018-07-26T15:24:46+02:00,,,100800,C Diputació,233,,07,la Dreta de Eixample,02,Eixample,08007,True,,231319,20001,Telèfons,Tel.,char,934876034,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430128.7760879136,4582219.050476343,41.388467772790236,2.1642816813444377
99400594509,Restaurant Brisas de Lugo,,,2018-06-12T13:40:36+02:00,2021-03-03T22:15:45.596018+01:00,,,153205,Rbla Guipúscoa,65,,72,Sant Martí de Provençals,10,Sant Martí,08020,True,,231701,20001,Telèfons,Tel.,char,933035005,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432957.04596811114,4585375.09126816,41.417134059790946,2.1977573611721652
99400576767,Restaurant Japonès Fuji Ya,,,2018-02-12T12:09:19+01:00,2021-03-03T22:15:00.591911+01:00,,,152508,C Guillem Tell,18,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08006,True,,231138,20040,Telèfons,Reserves,char,933156682,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428858.7200937519,4583823.2745620245,41.40280508932852,2.148903874285469
99400596412,Restaurant Can Eusebio,,,2018-07-02T10:17:29+02:00,2021-03-03T22:14:40.694029+01:00,,,361009,C Vila i Vilà,84,,11,el Poble-sec,03,Sants-Montjuïc,08004,True,,231922,20001,Telèfons,Tel.,char,934420307,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430425.74452126015,4580672.180634935,41.37456133899668,2.16801091285774
99400596461,Restaurant Zucca,,,2018-07-03T09:59:37+02:00,2021-03-03T22:15:56.117388+01:00,,,199909,C Marquès de Sentmenat,60,,19,les Corts,04,Les Corts,08029,True,,232059,20001,Telèfons,Tel.,char,930113091,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427957.55326541327,4581877.22535622,41.38519755625575,2.1383554634332342
99400594532,Restaurant Japonès,,,2018-06-12T14:08:36+02:00,2018-07-26T15:24:46+02:00,,,231502,C Numància,126,,19,les Corts,04,Les Corts,08029,True,,231702,20001,Telèfons,Tel.,char,934199542,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427695.4547658291,4582097.963146259,41.38716213999123,2.1351947017571344
99400593243,Restaurant Bodega Monumental,,,2018-05-29T14:50:45+02:00,2021-03-03T22:14:45.340897+01:00,,,094809,C Creu Coberta,87,,15,Hostafrancs,03,Sants-Montjuïc,08014,True,,231424,20001,Telèfons,Tel.,char,934324116,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428464.4145764169,4580757.028397256,41.37515358095031,2.1445492222780294
99400593278,Bar Restaurant Via 70,,,2018-05-30T09:13:10+02:00,2021-03-03T22:15:52.926994+01:00,,,034308,C Rambla,70,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,231720,20001,Telèfons,Tel.,char,933178275,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430928.567491827,4581352.282099411,41.380730127971475,2.173945708810752
99400593230,Restaurant La Cuineta de l'Angelina,,,2018-05-29T14:09:15+02:00,2021-03-03T22:14:37.861014+01:00,,,179504,C Lima,14,,59,el Bon Pastor,09,Sant Andreu,08030,True,,231376,20001,Telèfons,Tel.,char,933463945,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433567.26356340165,4587802.918730219,41.43905144868236,2.204791820664566
99400593242,Bar Bodega Bartolí,,,2018-05-29T14:47:12+02:00,2021-03-03T22:14:45.337610+01:00,,,352904,C Vallespir,41,,18,Sants,03,Sants-Montjuïc,08014,True,,231425,20001,Telèfons,Tel.,char,933391021,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427840.965537499,4581230.373644318,41.379361162539375,2.1370382273183064
99400596896,Bar Restaurant Santa Marta,,,2018-07-09T13:32:37+02:00,2021-03-03T22:15:26.954479+01:00,,,150003,C Grau i Torras,59,,03,la Barceloneta,01,Ciutat Vella,08003,True,,232002,20001,Telèfons,Tel.,char,691236802,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,432350.8817283177,4581027.936552876,41.377929674636995,2.19099032328633
99400596896,Bar Restaurant Santa Marta,,,2018-07-09T13:32:37+02:00,2021-03-03T22:15:26.954479+01:00,,,150003,C Grau i Torras,59,,03,la Barceloneta,01,Ciutat Vella,08003,True,,232002,20001,Telèfons,Tel.,char,691236802,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432350.8817283177,4581027.936552876,41.377929674636995,2.19099032328633
99400596916,Restaurant Taverna Galiza,,,2018-07-09T14:49:48+02:00,2021-03-03T22:15:01.273477+01:00,,,054509,C Calàbria,224,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,True,,231991,20001,Telèfons,Tel.,char,934106215,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428744.08361732925,4581887.733420366,41.38536225015655,2.147760310826306
99400596924,Restaurant Malasaña,,,2018-07-09T15:51:09+02:00,2018-07-26T15:26:05+02:00,,,213908,Av Mistral,20,,10,Sant Antoni,02,Eixample,08015,True,,231962,20001,Telèfons,Tel.,char,937689658,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429572.04775980976,4580974.777504261,41.37721247326691,2.1577680532483283
99400596945,Bar Restaurant Manchis de Habas,,,2018-07-10T10:31:00+02:00,2021-03-03T22:15:27.119803+01:00,,,225500,C Nàpols,311,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08025,True,,232009,20001,Telèfons,Tel.,char,934571232,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430432.19477961777,4583955.85559634,41.404136893692524,2.1677109167398902
99400294695,Restaurant The Room Service,,,2012-06-08T09:55:02+02:00,2021-03-03T22:14:07.275939+01:00,,,044709,Pg Bonanova,104,,23,Sarrià,05,Sarrià-Sant Gervasi,08017,True,,224977,20001,Telèfons,Tel.,char,932058972,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,426650.5135938084,4583607.993189932,41.40066771745045,2.1225150890430564
99400596439,Restaurant 9 Granados,,,2018-07-02T12:52:38+02:00,2021-03-03T22:15:30.032374+01:00,,,110304,C Enric Granados,9,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08007,True,,232022,20001,Telèfons,Tel.,char,934531120,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429966.9296782704,4582136.41024924,41.38770938501437,2.1623556149917955
99400596467,Bar Restaurant Braseria a Veiga,,,2018-07-03T10:37:16+02:00,2021-03-03T22:15:27.092564+01:00,,,367300,C Biscaia,428,,63,Navas,09,Sant Andreu,08027,True,,232011,20001,Telèfons,Tel.,char,931168405,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431735.0827669487,4585707.332785195,41.420023568508505,2.1830991441325374
99400596475,"Restaurant ""El Bar"" Barcelona",,,2018-07-03T11:36:58+02:00,2021-03-03T22:14:39.666299+01:00,,,054509,C Calàbria,118,,09,la Nova Esquerra de l'Eixample,02,Eixample,08015,True,,231925,20001,Telèfons,Tel.,char,934260382,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429244.5098602935,4581376.084518821,41.38079817581804,2.153804658987785
99400604543,Restaurant Trattoria Ginos *Sepúlveda,,,2018-07-26T08:38:07+02:00,2021-03-03T22:14:19.158812+01:00,,,323203,C Sepúlveda,183,,10,Sant Antoni,02,Eixample,08011,True,,232078,20001,Telèfons,Tel.,char,935213099,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430042.91702619457,4581720.184326702,41.38396718710699,2.163312445175391
99400604559,Restaurant Txapela Euskal Taberna *Pl Catalunya,,,2018-07-26T10:26:58+02:00,2021-03-03T22:14:40.335724+01:00,,,074404,Pl Catalunya,8,,07,la Dreta de Eixample,02,Eixample,08007,True,,232135,20001,Telèfons,Tel.,char,934126594,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430472.1307821799,4582065.664043846,41.387116022204545,2.1684056793632673
99400604595,Hamburgueseria Mamy Ildy,,,2018-07-26T12:33:19+02:00,2021-03-03T22:14:55.324854+01:00,,,127704,C Floridablanca,148,,10,Sant Antoni,02,Eixample,08011,True,,232225,20001,Telèfons,Tel.,char,932927879,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430005.65244118543,4581466.771792163,41.38168154150772,2.1628960785432407
99400593420,Restaurant Napa,,,2018-05-31T12:25:02+02:00,2021-03-03T22:14:49.638531+01:00,,,023403,C Aribau,151,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,231444,20001,Telèfons,Tel.,char,933483652,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429238.3106439567,4582691.3076834,41.39264338198853,2.15357690571136
99400596636,Restaurant Nogg,,,2018-07-05T13:13:17+02:00,2021-03-03T22:15:27.113596+01:00,,,348408,C Tuset,30,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,True,,232010,20001,Telèfons,Tel.,char,932188802,True,,55734069,Cocteleries,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,651,0065103002003001,429070.92918128776,4583115.371511363,41.39644802383507,2.1515252971762155
99400596636,Restaurant Nogg,,,2018-07-05T13:13:17+02:00,2021-03-03T22:15:27.113596+01:00,,,348408,C Tuset,30,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,True,,232010,20001,Telèfons,Tel.,char,932188802,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429070.92918128776,4583115.371511363,41.39644802383507,2.1515252971762155
99400370702,Restaurant Japonès Ai-ya,,,2015-02-16T11:20:48+01:00,2021-03-03T22:14:47.339021+01:00,,,161407,C Indústria,79,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08025,True,,226544,20001,Telèfons,Tel.,char,934591960,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430538.4657134706,4584119.314024105,41.405618296279556,2.168963424157133
99400370729,Restaurant mexicà Mexcla,,,2015-02-16T12:56:47+01:00,2021-03-03T22:14:52.120216+01:00,,,274800,C Ramón y Cajal,35,,31,la Vila de Gràcia,06,Gràcia,08012,True,,226576,20001,Telèfons,Tel.,char,930073938,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429696.369956553,4583819.533773674,41.40284508238664,2.158924460184225
99400626808,Restaurant Shanghai Stories,,,2019-04-18T14:14:58+02:00,2019-04-18T14:14:58+02:00,,,023403,C Aribau,73,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,233110,20001,Telèfons,Tel.,char,936763941,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429605.7991510571,4582315.681424993,41.38929249652111,2.1580158557319513
99400626809,Restaurant Shanghai Stories,,,2019-04-18T14:15:07+02:00,2021-03-03T22:14:16.034060+01:00,,,023403,C Aribau,73,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,232972,20001,Telèfons,Tel.,char,936763941,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429605.7991510571,4582315.681424993,41.38929249652111,2.1580158557319513
99400615264,Bodega Amposta,,,2018-12-10T09:41:16+01:00,2021-03-03T22:14:50.890323+01:00,,,014504,C Amposta,1,,14,la Font de la Guatlla,03,Sants-Montjuïc,08004,True,,232501,20001,Telèfons,Tel.,char,936738346,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428716.70520299574,4580379.812133132,41.37177851151919,2.1476102473934193
99400593615,Restaurant Tannat,,,2018-06-04T10:43:25+02:00,2021-03-03T22:14:54.815831+01:00,,,110009,C Ramon Turró,181,,68,el Poblenou,10,Sant Martí,08005,True,,231499,20001,Telèfons,Tel.,char,932214494,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433315.1338785575,4583417.825424624,41.399535304418066,2.2022575560787203
99400593701,Restaurant Turc Pim Pam,,,2018-06-04T15:58:14+02:00,2021-03-03T22:14:59.623731+01:00,,,003009,C Agramunt,15,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08023,True,,231550,20001,Telèfons,Tel.,char,932540655,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428622.12823437643,4584567.937250488,41.40949099751839,2.14598589519915
99400593719,Restaurant Les Caves,,,2018-06-05T09:09:13+02:00,2021-03-03T22:15:45.558662+01:00,,,169409,G.V. Corts Catalanes,1075,,72,Sant Martí de Provençals,10,Sant Martí,08020,True,,231690,20001,Telèfons,Tel.,char,936398044,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,433381.50387116463,4585249.352577769,41.41603686882146,2.2028498408463735
99400399974,Restaurant Norte *Diputació,,,2015-10-28T10:07:41+01:00,2021-03-03T22:15:27.906472+01:00,,,100800,C Diputació,321,,07,la Dreta de Eixample,02,Eixample,08009,True,,227538,20001,Telèfons,Tel.,char,935287676,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430703.5623848386,4582782.861093657,41.393595558002644,2.1710914081438295
99400399986,Restaurant Spoonik,,,2015-10-28T11:43:35+01:00,2021-03-03T22:15:22.377847+01:00,,,041303,C Bertran,28,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08023,True,,227500,20001,Telèfons,Tel.,char,648085209,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428124.8971628209,4584105.081658587,41.405277941229976,2.140092291212988
99400621935,Restaurant Berbena,,,2019-03-08T11:55:49+01:00,2021-03-03T22:14:52.894399+01:00,,,212508,C Minerva,6,,31,la Vila de Gràcia,06,Gràcia,08006,True,,232718,20001,Telèfons,Tel.,char,938015987,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429490.14810760977,4583115.267600051,41.39648395531014,2.1565396081383406
99400593236,Restaurant  Rosie's Good Things,,,2018-05-29T14:31:07+02:00,2021-03-03T22:14:38.776665+01:00,,,100800,C Diputació,309,,07,la Dreta de Eixample,02,Eixample,08009,True,,231366,20001,Telèfons,Tel.,char,931388460,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430633.17108314234,4582713.915751856,41.392968521350845,2.17025738461499
99400593327,Restaurant Mercer,99400303369,Hotel Mercer Barcelona - HB-004504,2018-05-30T00:00:00+02:00,2021-03-03T22:14:55.038241+01:00,,,183909,C Lledó,7,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,231488,20001,Telèfons,Tel.,char,933107480,True,Extensió 705,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431347.6503745078,4581561.589141954,41.382651164188815,2.1789334889424303
99400593351,Restaurant El Passatge,99400202427,Hotel Murmuri - HB-004374,2018-05-30T00:00:00+02:00,2021-03-03T22:14:55.052828+01:00,,,074506,Rbla Catalunya,104,,07,la Dreta de Eixample,02,Eixample,08008,True,,231490,20001,Telèfons,Tel.,char,934881717,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429746.6566710263,4582847.002270452,41.39409023435555,2.159638847196222
99400388181,Restaurant 1902 Cafè Modernista,,,2015-06-08T11:12:29+02:00,2021-03-03T22:15:19.265326+01:00,,,297001,C Sant Antoni Maria Claret,167,,35,el Guinardó,07,Horta-Guinardó,08041,True,,226987,20001,Telèfons,Tel.,char,931700040,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431113.62997274636,4584868.503836516,41.41241548884078,2.175758708562362
99400388191,Restaurant Martinez,,,2015-06-08T11:25:22+02:00,2021-03-03T22:14:14.862706+01:00,,,213307,Av Miramar,38,,11,el Poble-sec,03,Sants-Montjuïc,08038,True,,226988,20001,Telèfons,Tel.,char,931066052,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430331.1145605111,4580097.609225047,41.36937815939062,2.1669454411990188
99400576764,Rostisseria Com a Casa,,,2018-02-12T11:33:06+01:00,2021-03-03T22:15:27.944019+01:00,,,086200,C Concili de Trento,77,,72,Sant Martí de Provençals,10,Sant Martí,08018,True,,231200,20001,Telèfons,Tel.,char,933086719,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432742.34413503914,4584964.654226841,41.41341943613791,2.19523409279639
99400576809,Restaurant Hanami,,,2018-02-13T11:59:35+01:00,2021-03-03T22:15:48.602743+01:00,,,350308,C València,230,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08007,True,,231237,20001,Telèfons,Tel.,char,675254403,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429780.98742862005,4582409.843542666,41.39015589529063,2.1601001484804785
99400576817,Tottori Restaurant Japonès,,,2018-02-13T13:31:32+01:00,2021-03-03T22:15:48.609058+01:00,,,180208,C Londres,88,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,231238,20040,Telèfons,Reserves,char,936398074,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428966.5732754993,4582735.679193528,41.393019065403976,2.1503216298071743
99400605620,Restaurant Botiga Nostrum *G.V. Corts Catalanes,,,2018-08-08T12:56:01+02:00,2021-03-03T22:14:57.404548+01:00,,,169409,G.V. Corts Catalanes,129,,16,la Bordeta,03,Sants-Montjuïc,08014,True,,232216,20001,Telèfons,Tel.,char,902150950,True,ext. 260,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427741.2978363278,4579695.265609958,41.36552607090248,2.136029381129722
99400605623,Restaurant Botiga Nostrum *Almogàvers 215,,,2018-08-08T13:04:13+02:00,2021-03-03T22:14:57.407830+01:00,,,011200,C Almogàvers,215,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08018,True,,232217,20001,Telèfons,Tel.,char,902150950,True,ext. 214,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,432851.2173265478,4583717.089413912,41.402192083494825,2.1966751098889525
99400603526,Restaurant Bun Bo Viêtnam,,,2018-07-12T12:45:13+02:00,2021-03-03T22:14:44.702019+01:00,,,292700,C Sagristans,3,,02,el Barri Gòtic,01,Ciutat Vella,08002,True,,232142,20001,Telèfons,Tel.,char,933011378,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431025.95744660764,4581831.901438442,41.38505827145504,2.175055725037918
99400603535,Bar Restaurant Lagarín,,,2018-07-12T13:52:45+02:00,2021-03-03T22:15:45.772440+01:00,,,289105,C Rosselló,136,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,True,,232312,20001,Telèfons,Tel.,char,934531101,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429230.50177446334,4582431.628215341,41.39030385551223,2.153513850859872
99400603541,Restaurant El Trencadís de l'Eixample,,,2018-07-12T14:20:25+02:00,2021-03-03T22:14:51.303256+01:00,,,247659,C Pau Claris,143,,07,la Dreta de Eixample,02,Eixample,08009,True,,232177,20001,Telèfons,Tel.,char,935186388,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430240.5068789949,4582811.806716055,41.393816229102605,2.1655496686316735
99400603551,Restaurant La Capricciosa *Estença,,,2018-07-12T15:56:17+02:00,2021-03-03T22:14:47.697523+01:00,,,110803,C Entença,206,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,True,,232152,20001,Telèfons,Tel.,char,637454830,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,428373.69521862397,4581884.169376879,41.38529725751457,2.143331262398877
99400603556,Restaurant Colmado,,,2018-07-13T09:08:55+02:00,2021-03-03T22:14:17.611801+01:00,,,268003,C Provença,236,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,True,,232089,20001,Telèfons,Tel.,char,931572508,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429581.0813343666,4582587.764765159,41.39174089257897,2.157688604626942
99400400713,Restaurant Oaxaca,,,2015-11-06T12:00:17+01:00,2021-03-03T22:14:50.573567+01:00,,,240707,Pla Palau,19,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,True,,227341,20001,Telèfons,Tel.,char,933190064,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,431774.2852399872,4581496.228866218,41.38209877451946,2.184042806145207
99400605544,Restaurant Botiga Nostrum *Bisbe Sivilla,,,2018-08-08T10:49:44+02:00,2021-03-03T22:15:50.474612+01:00,,,232800,C Bisbe Sivilla,31,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,True,,232317,20001,Telèfons,Tel.,char,902150950,True,ext. 126,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427671.2885925751,4583996.940616479,41.404263276938764,2.1346788710506
99400605574,Restaurant Botiga Nostrum *Gal·la Placídia,,,2018-08-08T11:31:27+02:00,2021-03-03T22:15:50.492781+01:00,,,138405,Pl Gal·la Placídia,1,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,True,,232320,20001,Telèfons,Tel.,char,902150950,True,ext. 266,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,429191.75095705007,4583353.812210807,41.39860621855363,2.1529425675079312
99400618773,Restaurant OhBo,,,2019-01-18T10:12:02+01:00,2021-03-03T22:14:16.218222+01:00,,,101904,C Doctor Fleming,15,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,True,,232669,20001,Telèfons,Tel.,char,933482968,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,427686.6387073518,4582768.807599022,41.393203373977805,2.1350091793258894
99400603888,Restaurant Vinomio,,,2018-07-18T12:53:25+02:00,2021-03-03T22:15:45.793927+01:00,,,329505,C Tajo,19,,43,Horta,07,Horta-Guinardó,08031,True,,232308,20001,Telèfons,Tel.,char,931649449,True,,60731068,Restaurants,Planol BCN >> Restaurants >> Restaurants >> Restaurants,651,0065103007000000,430041.74697537225,4586830.6434920635,41.4299951372951,2.162707709309943
